2022,1,6,1,1,1208.047,814.787,0,2022.834,15000
2022,1,6,2,1,1012.479,837.543,0,1850.022,15000
2022,1,6,3,1,880.092,840.819,0,1720.911,15000
2022,1,6,4,1,886.992,898.645,0,1785.637,15000
2022,1,6,5,1,991.079,893.343,0,1884.423,15000
2022,1,6,6,1,1160.38,891.088,0,2051.468,15000
2022,1,6,7,1,1183.872,1032.755,0,2216.627,15000
2022,1,6,8,1,1469.921,1187.79,0,2657.711,15000
2022,1,6,9,1,1818.482,1462.903,0,3281.385,15000
2022,1,6,10,1,1983.953,1747.957,0.021,3731.931,15000
2022,1,6,11,1,2185.12,1799.638,3.502,3988.26,15000
2022,1,6,12,1,2168.949,1737.683,11.767,3918.399,15000
2022,1,6,13,1,2121.04,1729.517,18.206,3868.764,15000
2022,1,6,14,1,2104.471,1651.397,16.045,3771.913,15000
2022,1,6,15,1,2061.182,1578.716,6.797,3646.695,15000
2022,1,6,16,1,2187.521,1737.57,0,3925.09,15000
2022,1,6,17,1,2216.153,1837.579,0,4053.733,15000
2022,1,6,18,1,2292.887,1849.866,0,4142.753,15000
2022,1,6,19,1,2278.809,1908.909,0,4187.718,15000
2022,1,6,20,1,2216.543,2061.315,0,4277.859,15000
2022,1,6,21,1,2043.718,2067.006,0,4110.724,15000
2022,1,6,22,1,1924.329,1972.038,0,3896.367,15000
2022,1,6,23,1,1701.511,1941.579,0,3643.09,15000
2022,1,6,24,1,1624.071,1914.386,0,3538.457,15000
